ELS83-1598;ELS83-1598_T;24.2000
ELS28-0639;ELS28-0639_T;10.3000
ELS11-0673;ELS11-0673_T;206.0000
ELS11-0684;ELS11-0684_T;176.1300
ELS15-0016;04-00018-C;17.1000
003-001-000305R;003-001-000305R_T;152.0000
ELS82-0159;ELS82-0159_T;24.2000
0986474983;0986474983_T;40.0000
002-002-000214R;002-002-000214R_T;134.9300
C5043;C5043_T;9.3400
ELS11-0309;ELS11-0309_T;125.6600
ELS51-0729;ELS51-0729_T;41.2000
ELS87-1918;ELS87-1918_T;24.2000
ELS83-0360;ELS83-0360_T;33.0000
C5482;C5482_T;13.6200
0986081320;0986081320_T;22.2200
24.6242-7019.5;24.6242-7019.5_T;82.5000
BHZ942E;BHZ942E_T;5.1500
003-001-001087R;003-001-001087R_T;108.1500
VAL455984;VAL455984_T;41.6200
0986045821;0986045821_T;22.2200
0986474210;0986474210_T;22.2200
0986033910;0986033910_T;22.2200
ELS25-2263;ELS25-2263_T;77.2500
ELS87-1933;ELS87-1933_T;55.0000
GAT5V1180/1015J3000/;GAT5V1180/1015J3000/;618.9000
0986474098;0986474098_T;26.6700
ELS28-0948;ELS28-0948_T;10.3000
ELS86-1902;ELS86-1902_T;24.2000
ELS28-6703;ELS28-6703_T;51.5000
002-010-001373R;002-010-001373R_T;103.0000
ELS82-2644;ELS82-2644_T;38.5000
TK53249707400;CK53249707400;85.5000
212244;212244_T;28.7500
0986473170;098647317090;27.6400
ELS86-0800;ELS86-0800_T;24.2000
ELS25-4239;ELS25-4239_T;4.1200
ELS87-0663;ELS87-0663_T;33.0000
ELS45-1274;ELS45-1274_T;61.8000
STA0650R;STA0650R_T;8.3200
BHW167E;BHW167E_T;5.1500
BHX394E;BHX394E_T;5.1500
RMD01010152;RMD01010152_T;100.0000
TG7555072;TG7555072_T;92.7000
0986022510;098602251090;23.8400
0986013490;0986013490_T;44.4400
002-002-001320R;002-002-001320R_T;177.0100
TG7011642;CG7011642;102.6000
0986473818;098647381890;27.6400
TG7110092;CG7110092;102.6000
212523;212523_T;28.7500
ELS26-1020;ELS26-1020_T;10.3000
ELS15-1376;ELS15-1376_T;51.5000
851024306;851024306_T;56.6500
683566;683566_T;193.9700
STA0540R;STA0540R_T;8.3200
ELS28-5861;ELS28-5861_T;41.2000
PA4541541;PA4541541_T;81.3700
ELS45-2173;ELS45-2173_T;51.5000
BHT136E;BHT136E_T;5.1500
ELS11-0149;03-00038-C;85.5000
BHN920E;BHN920E_T;30.9000
ELS87-2792;ELS87-2792_T;27.5000
VAL440058;VAL440058_T;83.2300
ELS11-1519;ELS11-1519_T;103.0000
BHN311E;BHN311E_T;5.1500
003-002-001206R;003-002-001206R_T;170.9800
ELS26-3167;ELS26-3167_T;25.7500
ELS28-0965;ELS28-0965_T;25.7500
ELS45-1060;ELS45-1060_T;87.5500
0986015010;0986015010_T;44.4400
ELS28-7650;ELS28-7650_T;61.8000
PA4937801510;PA4937801510_T;92.7000
24.3401-1714.5;24.3401-1714.5_T;38.5000
ELS25-2370;ELS25-2370_T;46.3500
ELS45-1095;ELS45-1095_T;51.5000
24.3511-1712.5;24.3511-1712.5_T;27.5000
RMD02030082;RMD02030082_T;200.0000
851029440;851029440_T;236.9000
212539;212539_T;28.7500
ELS83-2193;ELS83-2193_T;55.0000
ELS28-1808;ELS28-1808_T;41.2000
KS01000493;KS01000493_T;97.7800
211029;211029_T;28.7500
STA0612R;STA0612R_T;8.3200
ELS45-0345;ELS45-0345_T;51.5000
KS01000373;KS01000373_T;155.5600
0986134341;098613434190;41.4500
212324;212324_T;28.7500
ELS28-2884;ELS28-2884_T;25.7500
ELS28-2855;ELS28-2855_T;10.3000
0986014350;0986014350_T;22.2200
ELS28-5685;ELS28-5685_T;51.5000
002-003-002107R;002-003-002107R_T;73.1300
0986024730;0986021671_T;41.6200
24.3571-1732.5;24.3571-1732.5_T;16.5000
0986435268;0986435268_T;80.8100
GAT5V2360/1515J6000/;GAT5V2360/1515J6000/;1830.6200
2115101;2115101_T;28.7500
2123125;2123125_T;28.7500
KS01000645;KS01000645_T;97.7800
214877;214877_T;28.7500
ELS83-0462;ELS83-0462_T;38.5000
BHW975E;BHW975E_T;5.1500
RMD04010102;RMD04010102_T;100.0000
851013426;851013426_T;236.9000
ELS28-1956;ELS28-1956_T;30.9000
ELS28-5970;ELS28-5970_T;51.5000
VAL433256;VAL433256_T;41.6200
ELS86-3104;ELS86-3104_T;44.0000
ELS82-1407;ELSTOCKREG30;35.4000
ELS28-3853;ELS28-3853_T;77.2500
ELS86-0194;ELS86-0194_T;24.2000
ELS28-2775;ELS28-2775_T;51.5000
ELS11-0750;ELS11-0750_T;51.5000
ELS17-1869;ELS17-1869_T;154.5000
BHS1293E;BHS1293E_T;5.1500
BHX219E;BHX219E_T;5.1500
VAL440837;VAL440837_T;41.6200
003-002-001422R;003-002-001422R_T;126.6900
ELS28-4571WP;ELS28-4571WP_T;77.2500
ELS82-0865;ELS82-0865_T;24.2000
ELS45-1286;ELS45-1286_T;77.2500
ELS45-4196;ELS45-4196_T;41.2000
VAL437585;VAL437585_T;41.6200
VAL433248;VAL433248_T;41.6200
VAL440934;VAL440934_T;41.6200
VAL436648;VAL436648_T;41.6200
PA7543822;PA7543822_T;77.2500
214742;214742_T;28.7500
STA0527R;STA0527R_T;8.3200
BHP118E;BHP118E_T;5.1500
0986435289;0986435289_T;80.8100
ELS19-0350;04-00352-C;142.5000
ELS86-1660;ELS86-1660_T;38.5000
ELS48-1874;ELS48-1874_T;128.7500
PA7593942;PA7593942_T;97.8500
0986440041;0986440041_T;177.7800
BCZ5030E;BCZ5030E_T;206.0000
24.3304-1713.5;24.3304-1713.5_T;38.5000
RMD01020064;RMD01020064_T;200.0000
RMD01020082;RMD01020082_T;200.0000
ELS83-2517;ELS83-2517_T;22.0000
ELS11-0261;03-00406-C;228.0000
ELS73-0123;ELS73-0123_T;25.7500
ELS25-0149;ELS25-0149_T;10.3000
ELS25-3024;ELS25-3024_T;15.4500
MGR-010R;MGR-010R_T;9.5400
STA0294R;STA0294R_T;8.3200
0986444010;0986444010_T;266.6700
KS01000268;KS01000268_T;155.5600
ELS28-4537;ELS28-4537_T;77.2500
ELS48-4918;ELS48-4918_T;87.5500
RMD01010101;RMD01010101_T;100.0000
RMD02030122;RMD02030122_T;200.0000
GAT5V1320/815J3350/8;GAT5V1320/815J3350/8;544.3900
ELS86-2832LM;ELS86-2832LM_T;33.0000
0986237415;098623741590;47.6800
ELS28-3863;ELS28-3863_T;4.1200
VAL433294;VAL433294_T;44.6700
ELS28-1690;ELS28-1690_T;25.7500
ELS28-2889;ELS28-2889_T;51.5000
KS01000522;KS01000522_T;66.6700
ELS25-4359;ELS25-4359_T;51.5000
ELS28-4639;ELS28-4639_T;4.1200
ELS83-0040;ELS83-0040_T;38.5000
BHS1391E;BHS1391E_T;5.1500
BHW365E;BHW365E_T;5.1500
BHW782E;BHW782E_T;30.9000
ELS25-4035;ELS25-4035_T;103.0000
PA7956372;PA7956372_T;81.3700
002-010-001335R;002-010-001335R_T;103.0000
ELS51-0820;ELS51-0820_T;54.5500
VAL436520;VAL436520_T;41.6200
BHS283E;BHS283E_T;30.9000
KS01001143;KS01001143_T;711.1100
ELS83-2136;ELS83-2136_T;33.0000
ELS15-0263;ELS15-0263_T;36.0500
KS01000298;KS01000298_T;66.6700
0986021741;0986021741_T;88.8900
ELS87-0192;ELS87-0192_T;24.2000
0986435254;0986435254_T;44.4400
VAL440491;VAL440491_T;41.6200
ELS15-0307;ELS15-0307_T;36.0500
ELS25-1217;ELS25-1217_T;10.3000
0986080440;0986080440_T;88.8900
0986435400;0986435400_T;44.4400
BHS1481E;BHS1481E_T;5.1500
ELS26-0306;ELS26-0306_T;25.7500
R00402Z;R00402Z_T;45.7800
ELS25-4173;ELS25-4173_T;51.5000
ELS28-4572;ELS28-4572_T;103.0000
2123138;2123138_T;28.7500
TK54399700022;TK54399700022_T;77.2500
ELS82-1168;ELS82-1168_T;24.2000
0986135051;0986135051_T;40.0000
24.3361-9976.5;24.3361-9976.5_T;49.5000
002-003-001936R;002-003-001936R_T;66.9500
ELS87-2571LM-1;ELS87-2571LM-1_T;33.0000
TG4651032;CG4651032;51.3000
TG7220113;CG7220113;102.6000
TG7750952;CG7750952;119.7000
0986261261;098626126190;95.3500
0986044051;098604405190;23.8400
213414;213414_T;28.7500
RMD02010017;RMD02010017_T;100.0000
003-001-002953R;003-001-002953R_T;175.1000
ELS25-0262;ELS25-0262_T;10.3000
KS01001713;KS01001713_T;66.6700
002-002-000051R;002-002-000051R_T;112.2700
TG7166652;TG7166652_T;92.7000
ELS28-4865;ELS28-4865_T;20.6000
0986430038;0986430038_T;17.7800
TG4522832;CG4522832;51.3000
ELS15-0332;04-00311-C;57.0000
BHS1204E;BHS1204E_T;30.9000
24.3571-9811.5;24.3571-9811.5_T;33.0000
MGR-115R;MGR-115R_T;9.5400
ELS82-2871;ELS82-2871_T;22.0000
ELS82-2436;ELS82-2436_T;33.0000
851518612;851518612_T;82.4000
VAL436282;VAL436282_T;41.6200
VAL437349;VAL437349_T;41.6200
ELS28-2659;ELS28-2659_T;30.9000
214056;214056_T;28.7500
0986135223;0986135223_T;40.0000
0986080530;0986080530_T;44.4400
851013435;851013435_T;56.6500
2147152;2147152_T;28.7500
ELS48-4867;ELS48-4867_T;77.2500
ELS28-1577;ELS28-1577_T;25.7500
ELS25-4140;ELS25-4140_T;41.2000
KS01001844;KS01001844_T;355.5600
ELS28-6907;ELS28-6907_T;36.0500
BHS1282E;BHS1282E_T;5.1500
TG7604972;CG7604972;85.5000
ELS11-0775;03-00784-C;114.0000
TK54389700000;CK54389700000;85.5000
0986474274;098647427490;23.0300
PA4540972;PA4540972_T;48.4100
0986435533;0986435533_T;88.8900
24.3541-1819.5;24.3541-1819.5_T;38.5000
BHX591E;BHX591E_T;5.1500
VAL436473;VAL436473_T;41.6200
ELS73-0290;ELS73-0290_T;25.7500
TIRHF4VV13;CIRHF4VV13;102.6000
0986135119;098613511990;42.9100
ELS11-0281;03-00421-C;194.9400
KS01001700;KS01001700_T;66.6700
ELS27-0711;ELS27-0711_T;25.7500
55-0295R;55-0295R_T;8.3200
VAL436386;VAL436386_T;41.6200
0986445020;0986445020_T;161.6200
ELS86-2221LM;ELS86-2221LM_T;38.5000
002-003-002004R;002-003-002004R_T;66.9500
BHN312E;BHN312E_T;5.1500
BCZ5094E;BCZ5094E_T;206.0000
24.3461-1704.5;24.3461-1704.5_T;27.5000
BHW125E;BHW125E_T;30.9000
BHX594E;BHX594E_T;5.1500
TG7535462;CG7535462;119.7000
ELS48-4860;ELS48-4860_T;103.0000
ELS28-1767;ELS28-1767_T;25.7500
BHN230E;BHN230E_T;5.1500
VAL440424;VAL440424_T;41.6200
BHS1415E;BHS1415E_T;30.9000
BHW1057E;BHW1057E_T;5.1500
0986473379;098647337990;27.6400
213669;213669_T;28.7500
C5110;C5110_T;13.6200
STA0191R;STA0191R_T;8.3200
0986080380;0986080380_T;88.8900
ELS82-3048;ELS82-3048_T;33.0000
VAL436503;VAL436503_T;41.6200
24.3571-1707.5;24.3571-1707.5_T;16.5000
KS01001080;KS01001080_T;711.1100
ELS86-2736LM;ELS86-2736LM_T;77.0000
ELS19-0112;04-00104-C;114.0000
212662;212662_T;28.7500
ELS86-1207;ELS86-1207_T;33.0000
0986135435;0986135435_T;40.0000
ELS28-5967;ELS28-5967_T;51.5000
851027418;851027418_T;236.9000
BHZ496E;BHZ496E_T;30.9000
003-001-000327R;003-001-000327R_T;126.6900
24.4571-8011.5;24.4571-8011.5_T;38.5000
2145256;2145256_T;28.7500
2145278;2145278_T;28.7500
ELS26-0435;ELS26-0435_T;25.7500
ELS28-1661;ELS28-1661_T;25.7500
ELS28-4613;ELS28-4613_T;128.7500
002-002-000048R;002-002-000048R_T;112.2700
VAL437520;VAL437520_T;41.6200
STA0550R;STA0550R_T;8.3200
PA4913105211;PA4913105211_T;46.3500
PA4913105310;PA4913105310_T;48.4100
ELS51-0723;ELS51-0723_T;30.9000
VAL437563;VAL437563_T;41.6200
BHX272E;BHX272E_T;30.9000
2132102;2132102_T;28.7500
003-001-000093R;003-001-000093R_T;170.9800
002-002-000222R;002-002-000222R_T;112.2700
VAL440518;VAL440518_T;41.6200
HRD648;HRD648_T;52.0200
GAT5V2360/415J6000/4;GAT5V2360/415J6000/4;487.5200
RMD01010301;RMD01010301_T;100.0000
ELS83-2704;ELS83-2704_T;49.5000
ELS28-4527;ELS28-4527_T;46.3500
TK54399700097;TK54399700097_T;77.2500
ELS82-0785;ELS82-0785_T;38.5000
ELS45-3429;ELS45-3429_T;123.6000
VAL458328;VAL458328_T;41.6200
VAL436181;VAL436181_T;41.6200
KS01001062;KS01001062_T;711.1100
ELS11-1283;ELS11-1283_T;103.0000
TK53039700146;CK53039700146;85.5000
0986018661;098601866190;95.3500
213063;213063_T;28.7500
0986134478;098613447890;28.6100
ELS73-0003;ELS73-0003_T;25.7500
ELS27-4838;ELS27-4838_T;20.6000
0986473478;0986473478_T;26.6700
ELS83-2126;ELS83-2126_T;33.0000
BHS1240E;BHS1240E_T;5.1500
VAL458791;VAL458791_T;41.6200
VAL458842;VAL458842_T;20.8100
TK53039700024;CK53039700024;34.2000
2137122;2137122_T;28.7500
ELS25-2068;ELS25-2068_T;51.5000
ELS25-1331;ELS25-1331_T;41.2000
214856;214856_T;28.7500
002-003-001496R;002-003-001496R_T;62.8300
24.3387-7099.5;24.3387-7099.5_T;38.5000
ELS28-6782;ELS28-6782_T;51.5000
VAL458256;VAL458256_T;41.6200
RMD01020235;RMD01020235_T;200.0000
KS01000500;KS01000500_T;66.6700
RMD02030111;RMD02030111_T;200.0000
0986135379;098613537990;42.9100
ELS86-0431;ELS86-0431_T;24.2000
2136107;2136107_T;28.7500
ELS25-3179;ELS25-3179_T;103.0000
ELS28-6884;ELS28-6884_T;77.2500
RMD02010031;RMD02010031_T;100.0000
GAT5V2360/1315J6000/;GAT5V2360/1315J6000/;1586.5500
ELS28-2754;ELS28-2754_T;25.7500
KS01000735;KS01000735_T;97.7800
ELS25-0434;ELS25-0434_T;25.7500
PA54359700009;PA54359700009_T;32.9600
002-003-001796R;002-003-001796R_T;73.1300
24.3304-1710.5;24.3304-1710.5_T;49.5000
BHX597E;BHX597E_T;5.1500
ELS87-3064LM-1;ELS87-3064LM-1_T;33.0000
2147220;2147220_T;28.7500
STA0639R;STA0639R_T;8.3200
0986430327;0986430327_T;17.7800
55-0406R;55-0406R_T;8.3200
ELS82-2718;ELS82-2718_T;33.0000
ELS82-0421-1;ELS82-0421-1_T;33.0000
RMD01010232;RMD01010232_T;100.0000
ELS11-0603;03-00676-C;114.0000
0986015930;0986015930_T;22.2200
KS01000127;KS01000127_T;66.6700
002-001-000004R;002-001-000004R_T;170.9800
ELS83-1623;ELS83-1623_T;24.2000
24.3387-7035.5;24.3387-7035.5_T;38.5000
VAL433209;VAL433209_T;41.6200
VAL440770;VAL440770_T;41.6200
BHS198E;BHS198E_T;30.9000
JRP767;JRP767_T;370.8000
2137138;2137138_T;28.7500
ELS47-0872;ELS47-0872_T;51.5000
ELS15-0147;ELS15-0147_T;9.0900
MGR-005R;MGR-005R_T;9.5400
0986041910;0986041910_T;44.4400
0986284008;0986284008_T;13.3300
ELS82-0450;ELS82-0450_T;24.2000
0986473418;0986473418_T;40.0000
0986473113;0986473113_T;26.6700
ELS25-5238;ELS25-5238_T;36.0500
RMD01020144;RMD01020144_T;200.0000
ELS28-1750;ELS28-1750_T;77.2500
VAL437551;VAL437551_T;44.6700
KS01000039;KS01000039_T;533.3300
ELS86-2133;ELS86-2133_T;24.2000
ELS86-1960;ELS86-1960_T;24.2000
ELS28-5587;ELS28-5587_T;77.2500
ELS83-1274;ELS83-1274_T;33.0000
0986018470;0986018470_T;22.2200
BHQ919E;BHQ919E_T;5.1500
BHV254E;BHV254E_T;5.1500
RMD04010047;RMD04010047_T;100.0000
ELS86-2447;ELS86-2447_T;33.0000
ELS15-0090;04-00054-C;11.4000
ELS25-0385;ELS25-0385_T;25.7500
ELS82-1194;ELS82-1194_T;24.2000
ELS83-0137;ELS83-0137_T;33.0000
ELS82-0628;ELS82-0628_T;24.2000
VAL458211;VAL458211_T;41.6200
PA8049631;PA8049631_T;97.8500
TK53049700032;TK53049700032_T;92.7000
002-003-001507R;002-003-001507R_T;62.8300
F026TX2047;F026TX2047_T;266.6700
ELS28-7896;ELS28-7896_T;51.5000
BHN1113E;BHN1113E_T;30.9000
ELS11-0798;03-00704-C;114.0000
ELS82-0875;ELSTOCKREG35;41.3000
ELS25-0452;ELS25-0452_T;25.7500
ELS11-0277;ELS11-0277_T;206.0000
ELS82-0895;ELS82-0895_T;24.2000
ELS82-1234;ELS82-1234_T;38.5000
ELS25-5070;ELS25-5070_T;150.0000
VAL455582;VAL455582_T;20.8100
ELS87-2413;ELS87-2413_T;55.0000
ELS28-1691;ELS28-1691_T;25.7500
ELS82-2161;ELS82-2161_T;33.0000
ELS83-0075;ELS83-0075_T;38.5000
0986034400;0986034400_T;66.6700
BHS314E;BHS314E_T;30.9000
ELS83-2144;ELS83-2144_T;24.2000
ELS28-2959;ELS28-2959_T;51.5000
2440034;2440034_T;28.7500
0986437428;0986437428_T;88.8900
ELS28-5531_OUT01;ELS28-5531_T;25.7500
ELS28-6813;ELS28-6813_T;51.5000
ELS82-0199;ELSTOCKREG30;35.4000
2133172;2133172_T;28.7500
ELS45-4397;ELS45-4397_T;77.2500
211521;211521_T;28.7500
ELS28-4545_OUT02;ELS28-4545_T;20.6000
ELS87-1922;ELS87-1922_T;38.5000
ELS87-1400;ELS87-1400_T;38.5000
ELS82-0091;ELS82-0091_T;24.2000
0986019980;0986019980_T;22.2200
VAL455547;VAL455547_T;41.6200
ELS82-2469;ELS82-2469_T;55.0000
851015425;851015425_T;56.6500
2119150;2119150_T;28.7500
2122151;2122151_T;28.7500
2137114;2137114_T;28.7500
ELS28-1977;ELS28-1977_T;30.9000
ELS25-4063;ELS25-4063_T;51.5000
STA0364R;STA0364R_T;8.3200
002-002-000514R;002-002-000514R_T;131.0000
002-003-002016R;002-003-002016R_T;66.9500
0986018290;0986018290_T;44.4400
BHN1125E;BHN1125E_T;30.9000
VAL440301;VAL440301_T;83.2300
002-003-001602R;002-003-001602R_T;66.9500
ELS87-1830;ELS87-1830_T;24.2000
BHS1207E;BHS1207E_T;30.9000
BHS1334E;BHS1334E_T;5.1500
ELS48-4519;ELS48-4519_T;103.0000
ELS15-0256;ELS15-0256_T;103.0000
ELS25-4451;ELS25-4451_T;51.5000
2123152;2123152_T;28.7500
PA7547743;PA7547743_T;81.3700
ELS25-1228;ELS25-1228_T;25.7500
RMD01010154;RMD01010154_T;100.0000
ELS14-0549;03-00015-C;57.0000
TG7226871;CG7226871;85.5000
0986473494;098647349490;27.6400
0986473417;098647341790;45.2500
2115181;2115181_T;28.7500
MGR-181R;MGR-181R_T;9.5400
STA0682R;STA0682R_T;8.3200
VAL436003;VAL436003_T;41.6200
RMD02010075;RMD02010075_T;100.0000
KS01001168;KS01001168_T;711.1100
0986473796;098647379690;41.4500
0986017910;098601791090;23.8400
TG7854482;TG7854482_T;92.7000
ELS28-1590;ELS28-1590_T;25.7500
KS01000129;KS01000129_T;97.7800
BHV259E;BHV259E_T;5.1500
2134103;2134103_T;28.7500
ELS25-1317;ELS25-1317_T;51.5000
ELS28-0838;ELS28-0838_T;25.7500
098644D103;098644D103_T;177.7800
0986029080;0986029080_T;22.2200
851038421;851038421_T;236.9000
RMD01020107;RMD01020107_T;200.0000
ELS65-0066;ELS65-0066_T;15.4500
212572;212572_T;28.7500
KS01000483;KS01000483_T;66.6700
ELS27-0601;ELS27-0601_T;51.5000
ELS82-0624;ELS82-0624_T;24.2000
RMD01010276;RMD01010276_T;100.0000
ELS28-3837;ELS28-3837_T;15.4500
ELS25-3065;ELS25-3065_T;30.9000
ELS25-3213;ELS25-3213_T;36.0500
0986473106;0986473106_T;35.5600
ELS87-1872;ELS87-1872_T;55.0000
RMD01030158;RMD01030158_T;200.0000
0986445016;0986445016_T;161.6200
ELS82-2193;ELS82-2193_T;55.0000
ELS82-2434;ELS82-2434_T;33.0000
24.3364-1706.5;24.3364-1706.5_T;27.5000
VAL458216;VAL458216_T;41.6200
851018304;851018304_T;56.6500
003-002-001364R;003-002-001364R_T;142.1400
RMD01020186;RMD01020186_T;200.0000
2133135;2133135_T;28.7500
2133188;2133188_T;28.7500
ELS28-2828;ELS28-2828_T;51.5000
0986022670;0986022670_T;44.4400
ELS27-1937WP;ELS27-1937WP_T;51.5000
ELS28-5579;ELS28-5579_T;103.0000
002-010-001356R;002-010-001356R_T;103.0000
MGR-027R;MGR-027R_T;9.5400
0986021280;0986021280_T;44.4400
TIRHF4VV20;CIRHF4VV20;119.7000
28231462;28231462_T;45.7800
ELS25-2094;ELS25-2094_T;77.2500
PA7143065;PA7143065_T;97.8500
ELS28-4907;ELS28-4907_T;61.8000
0986473236;098647323690;23.0300
0700 600 093;0700 600 093_T;198.0000
KS01000070;KS01000070_T;97.7800
0986473334;0986473334_T;26.6700
0986020250;0986020250_T;88.8900
KS01000224;KS01000224_T;97.7800
GAT3V1400/159J3550/1;GAT3V1400/159J3550/1;573.8700
0986473157;098647315790;27.6400
ELS15-0702;ELS15-0702_T;51.5000
ELS26-0124;ELS26-0124_T;25.7500
ELS25-4161;ELS25-4161_T;51.5000
ELS25-0102;ELS25-0102_T;25.7500
ELS87-0490;ELS87-0490_T;24.2000
002-003-001566R;002-003-001566R_T;66.9500
BHN1183E;BHN1183E_T;30.9000
BHS151E;BHS151E_T;5.1500
RMD01010107;RMD01010107_T;100.0000
ELS15-0323;04-00302-C;17.1000
ELS28-3925;ELS28-3925_T;103.0000
ELS28-1772;ELS28-1772_T;51.5000
ELS83-0629;ELS83-0629_T;33.0000
BHT115E;BHT115E_T;5.1500
BHP211E;BHP211E_T;5.1500
003-001-004165R;003-001-004165R_T;108.1500
ELS25-1015;ELS25-1015_T;51.5000
BHN123E;BHN123E_T;5.1500
VAL440674;VAL440674_T;83.2300
2133262;2133262_T;28.7500
212231;212231_T;28.7500
211427;211427_T;28.7500
ELS25-4057;ELS25-4057_T;41.2000
BHN183E;BHN183E_T;5.1500
003-001-001248R;003-001-001248R_T;126.6900
ELS48-6654;ELS48-6654_T;25.7500
214596;214596_T;28.7500
ELS25-3434;ELS25-3434_T;15.4500
002-002-000357R;002-002-000357R_T;204.9700
ELS83-0304;ELS83-0304_T;38.5000
0986025730;0986025730_T;44.4400
BHW186E;BHW186E_T;5.1500
ELS83-0087;ELS83-0087_T;33.0000
TG75095214;CG75095214;119.7000
ELS27-0816;ELS27-0816_T;25.7500
ELS86-1614;ELS86-1614_T;38.5000
002-001-000063R;002-001-000063R_T;165.0000
0986021970;0986021970_T;88.8900
VAL455564;VAL455564_T;20.8100
ELS82-0234;ELSTOCKREG30;35.4000
PA7104153;PA7104153_T;81.3700
ELS28-4972;ELS28-4972_T;103.0000
002-003-002060R;002-003-002060R_T;66.9500
ELS83-0471;ELS83-0471_T;24.2000
BHW348E;BHW348E_T;5.1500
BHS161E;BHS161E_T;5.1500
212526;212526_T;28.7500
ELS86-0935;ELS86-0935_T;22.0000
ELS25-3336;ELS25-3336_T;61.8000
215014NK;215014NK_T;28.7500
0986444961;0986444961_T;133.3300
STA0609R;STA0609R_T;8.3200
ELS83-0881;ELS83-0881_T;24.2000
0986437022;0986437022_T;88.8900
VAL440782;VAL440782_T;41.6200
RMD02030039;RMD02030039_T;200.0000
TK53049700025;CK53049700025;85.5000
TM4917307610;CM4917307610;51.3000
ELS87-0500;ELS87-0500_T;24.2000
ELS28-5839;ELS28-5839_T;103.0000
24.3382-7001.5;24.3382-7001.5_T;38.5000
ELS28-0886;ELS28-0886_T;51.5000
003-001-001106R;003-001-001106R_T;170.9800
212394;212394_T;28.7500
STA0477R;STA0477R_T;8.3200
BHN349E;BHN349E_T;5.1500
VAL437515;VAL437515_T;20.8100
KS01000197;KS01000197_T;155.5600
0986049171_OUT01;0986049171_T;88.8900
ELS51-1032;ELS51-1032_T;51.5000
STA0006R;STA0006R_T;8.3200
KS01000264;KS01000264_T;66.6700
002-003-001190R;002-003-001190R_T;62.8300
ELS86-2007;ELS86-2007_T;38.5000
002-003-001182R;002-003-001182R_T;95.7900
0986022930;0986022930_T;44.4400
ELS86-2631;ELS86-2631_T;55.0000
RMD03020010;RMD03020010_T;200.0000
24.3384-1783.5;24.3384-1783.5_T;38.5000
0986049211;0986049211_T;22.2200
BHX180E;BHX180E_T;5.1500
003-001-004156R;003-001-004156R_T;126.6900
2137119;2137119_T;28.7500
ELS25-2349;ELS25-2349_T;20.6000
212640;212640_T;28.7500
0986134439;0986134439_T;40.0000
ELS28-3693;ELS28-3693_T;77.2500
VAL436451;VAL436451_T;41.6200
RMD01020188;RMD01020188_T;200.0000
RMD02030078;RMD02030078_T;200.0000
GAT5V2800/1215J7100/;GAT5V2800/1215J7100/;1746.1600
0986474508;098647450890;18.4200
ELS83-2428;ELS83-2428_T;33.0000
55-0213R;55-0213R_T;8.3200
0986022260;0986022260_T;88.8900
ELS11-0026;ELS11-0026_T;125.6600
ELS87-2791;ELS87-2791_T;27.5000
ELS83-0377-1;ELS83-0377-1_T;33.0000
ELS82-0105;ELS82-0105_T;33.0000
STA0136R;STA0136R_T;8.3200
0986474990;0986474990_T;26.6700
24.3511-1711.5;24.3511-1711.5_T;27.5000
RMD01030046;RMD01030046_T;160.0000
0986080010;0986080010_T;22.2200
0986473204;098647320490;27.6400
2133242;2133242_T;28.7500
ELS86-2429;ELS86-2429_T;33.0000
STA0157R;STA0157R_T;8.3200
0986084120;0986084120_T;22.2200
003-001-000054R;003-001-000054R_T;126.6900
ELS28-1711;ELS28-1711_T;25.7500
ELS25-0407;ELS25-0407_T;15.4500
KS01000949;KS01000949_T;355.5600
0986040260;0986040260_T;88.8900
0986037450;0986037450_T;22.2200
0986473042;0986473042_T;26.6700
RMD01010114;RMD01010114_T;100.0000
002-010-001345R;002-010-001345R_T;103.0000
098644D113;098644D113_T;177.7800
HRD617;HRD617_T;52.0200
003-001-002551R;003-001-002551R_T;126.6900
852024707;852024707_T;231.7500
TG7110061;CG7110061;85.5000
2137124;2137124_T;28.7500
ELS28-3888;ELS28-3888_T;15.4500
ELS25-3016;ELS25-3016_T;103.0000
ELS73-0131;ELS73-0131_T;25.7500
ELS25-2371;ELS25-2371_T;103.0000
GAT3V1400/119J3550/1;GAT3V1400/119J3550/1;420.8300
BHW406E;BHW406E_T;5.1500
ELS28-0963;ELS28-0963_T;25.7500
ELS28-4875;ELS28-4875_T;15.4500
0986083120;0986083120_T;22.2200
ELS28-6836;ELS28-6836_T;77.2500
VAL436745;VAL436745_T;41.6200
BHZ801E;BHZ801E_T;5.1500
0986473947;098647394790;13.8200
PA7337832;PA7337832_T;48.4100
ELS25-3121;ELS25-3121_T;103.0000
2132150;2132150_T;28.7500
2125140;2125140_T;28.7500
ELS28-2957;ELS28-2957_T;51.5000
214077;214077_T;28.7500
0986017030;0986017030_T;44.4400
0986041030;0986041030_T;88.8900
BHT250E;BHT250E_T;5.1500
24.3367-1716.5;24.3367-1716.5_T;38.5000
ELS82-0032;ELSTOCKREG50;59.0000
ELS25-3324;ELS25-3324_T;103.0000
ELS25-3348;ELS25-3348_T;51.5000
ELS28-3545;ELS28-3545_T;41.2000
002-002-000064R;002-002-000064R_T;112.2700
ELS87-0494;ELS87-0494_T;24.2000
ELS82-2099;ELS82-2099_T;33.0000
PA54399700077;PA54399700077_T;81.3700
BCQ124E;BCQ124E_T;30.9000
ELS83-2322;ELS83-2322_T;24.2000
